/ Line E N ALT IChx1 IChx2 IChx3 IChx4 CHx1 CHx2 CHx3 CHx4 CHx5 CHx6 CHx7 CHx8 CHx9 CHx10 CHx11 CHx12 CHx13 CHx14 CHx15 CHx16 IChZ1 IChZ2 IChZ3 IChZ4 ChZ1 ChZ2 ChZ3 ChZ4 ChZ5 ChZ6 ChZ7 ChZ8 ChZ9 ChZ10 ChZ11 ChZ12 ChZ13 ChZ14 ChZ15 ChZ16
1031 467604.8241 7567872.361 110 42514 -6873 -33922 -47706 62949 46364 34963 23419 14467 8399 4654 2554 1281 617 282 138 78 47 16 24 55249 -2232 -42083 -67612 93151 76358 62867 47686 33392 22385 14354 9111 5378 3078 1700 930 497 269 134 80
1031 467619.824 7567872.361 110 42829 -6881 -33925 -48093 63123 46518 34961 23327 14384 8329 4609 2523 1265 608 275 136 76 47 16 24 55375 -2209 -42025 -67502 93110 76186 62661 47449 33227 22225 14236 9021 5321 3038 1680 922 495 270 138 86
1031 467634.8239 7567872.361 110 43187 -6891 -33924 -48374 63250 46627 34963 23250 14311 8265 4561 2491 1248 598 268 134 74 47 16 24 55521 -2187 -41970 -67389 93080 76036 62477 47235 33076 22075 14126 8936 5265 2999 1662 916 494 272 143 92
1031 467649.8238 7567872.361 110 43533 -6900 -33921 -48505 63326 46686 34965 23198 14251 8212 4513 2458 1231 586 261 132 73 46 16 23 55686 -2164 -41921 -67285 93072 75924 62329 47055 32940 21934 14023 8856 5210 2960 1645 910 493 273 147 97
1031 467664.8237 7567872.361 110 43825 -6905 -33918 -48505 63361 46700 34963 23175 14202 8171 4468 2428 1214 573 254 130 71 46 15 22 55869 -2136 -41883 -67199 93094 75864 62229 46917 32818 21803 13925 8778 5154 2921 1629 903 493 274 150 101
1031 467679.8236 7567872.361 110 44041 -6905 -33917 -48447 63370 46680 34950 23180 14163 8141 4430 2403 1199 562 247 128 69 46 15 22 56065 -2101 -41857 -67137 93146 75856 62181 46821 32712 21684 13832 8703 5098 2882 1613 896 493 274 153 104
1031 467694.8235 7567872.361 110 44178 -6900 -33918 -48411 63373 46646 34917 23202 14129 8121 4402 2384 1186 554 242 126 68 46 15 21 56266 -2058 -41842 -67100 93223 75898 62183 46767 32621 21577 13743 8629 5042 2844 1597 888 492 273 155 105
1031 467710.8234 7567872.361 110 44253 -6893 -33923 -48448 63385 46619 34864 23230 14098 8109 4384 2373 1177 551 239 124 67 45 15 20 56459 -2007 -41835 -67087 93312 75976 62224 46747 32545 21482 13657 8556 4985 2806 1581 880 490 271 156 105
1031 467726.8233 7567872.361 110 44296 -6886 -33931 -48562 63416 46616 34794 23254 14073 8104 4380 2368 1173 554 239 123 66 45 15 19 56633 -1951 -41833 -67092 93400 76075 62291 46753 32481 21399 13573 8484 4929 2769 1565 870 487 268 155 103
1031 467741.8232 7567872.361 110 44341 -6885 -33944 -48720 63466 46648 34720 23272 14056 8107 4387 2371 1174 562 244 121 65 45 15 18 56779 -1894 -41831 -67108 93476 76179 62369 46774 32428 21327 13490 8413 4874 2734 1548 859 483 265 153 100
1031 467756.8231 7567872.361 110 44415 -6890 -33965 -48877 63531 46713 34657 23291 14054 8118 4406 2381 1182 573 252 120 65 45 15 17 56890 -1839 -41824 -67127 93529 76273 62441 46802 32383 21265 13408 8343 4822 2701 1531 848 479 262 150 97
1031 467772.823 7567872.361 110 44526 -6902 -33997 -49002 63608 46804 34626 23321 14072 8138 4435 2398 1195 586 262 119 64 45 16 16 56966 -1789 -41811 -67145 93562 76348 62497 46828 32343 21211 13328 8275 4773 2670 1513 838 474 259 147 93
1031 467787.8229 7567872.361 110 44659 -6916 -34040 -49085 63701 46919 34641 23367 14108 8165 4470 2424 1215 597 273 119 64 45 16 16 57014 -1747 -41791 -67158 93579 76400 62531 46847 32303 21162 13249 8210 4728 2642 1495 827 469 256 144 90
1031 467802.8228 7567872.361 110 44782 -6929 -34092 -49135 63819 47057 34707 23426 14158 8196 4506 2457 1237 605 283 119 64 45 16 15 57051 -1714 -41769 -67167 93594 76433 62542 46856 32261 21116 13173 8148 4689 2618 1478 818 463 253 140 87
1031 467817.8227 7567872.361 110 44864 -6934 -34143 -49167 63965 47213 34812 23489 14208 8225 4536 2494 1259 609 289 119 64 45 16 15 57096 -1691 -41750 -67172 93622 76453 62533 46853 32216 21071 13100 8090 4655 2596 1461 811 458 251 137 85
1031 467833.8226 7567872.361 110 44890 -6928 -34187 -49183 64120 47362 34924 23533 14240 8244 4553 2529 1274 612 291 120 64 45 16 15 57174 -1676 -41741 -67178 93680 76470 62511 46837 32167 21025 13033 8038 4628 2578 1444 805 454 250 134 84
1031 467848.8225 7567872.361 109 44869 -6914 -34215 -49176 64233 47454 34993 23531 14234 8243 4549 2554 1276 613 290 120 64 45 16 15 57306 -1669 -41751 -67190 93781 76492 62482 46811 32114 20977 12973 7992 4606 2563 1429 800 450 250 133 84
1031 467863.8224 7567872.36 109 44831 -6898 -34228 -49124 64229 47415 34964 23455 14173 8214 4518 2561 1262 615 285 121 64 45 16 15 57507 -1667 -41786 -67212 93930 76523 62454 46776 32058 20928 12920 7952 4590 2550 1416 797 447 250 132 85
1031 467878.8223 7567872.36 109 44810 -6889 -34231 -49011 64039 47183 34794 23284 14050 8150 4461 2545 1230 615 280 121 63 45 16 16 57788 -1668 -41852 -67249 94127 76568 62433 46735 32001 20877 12876 7917 4578 2539 1405 796 444 250 132 86
1031 467894.8222 7567873.36 109 44830 -6897 -34231 -48835 63631 46734 34472 23012 13866 8050 4379 2502 1184 613 275 122 63 44 16 17 58145 -1671 -41949 -67301 94360 76623 62423 46691 31944 20824 12839 7888 4568 2530 1395 795 442 251 132 88
1031 467909.8221 7567873.36 109 44887 -6928 -34235 -48610 63035 46102 34026 22656 13636 7920 4281 2437 1132 608 271 122 62 44 16 18 58567 -1674 -42075 -67369 94613 76684 62423 46647 31889 20770 12810 7863 4560 2522 1387 794 439 252 133 90
1031 467924.822 7567873.36 109 44945 -6981 -34243 -48364 62339 45376 33515 22252 13383 7768 4179 2358 1083 597 268 122 61 44 16 20 59033 -1677 -42223 -67451 94865 76745 62432 46606 31834 20713 12785 7840 4551 2513 1380 793 436 253 134 93
1031 467939.8219 7567873.36 109 44948 -7053 -34251 -48125 61654 44665 33008 21845 13132 7608 4083 2277 1045 581 267 122 61 43 16 22 59515 -1680 -42385 -67544 95094 76799 62445 46569 31778 20653 12762 7818 4539 2503 1373 792 433 253 135 95
1031 467955.8218 7567872.36 109 44849 -7138 -34250 -47915 61077 44062 32563 21477 12904 7454 4003 2203 1023 563 267 122 60 43 16 25 59984 -1684 -42551 -67641 95285 76840 62456 46532 31717 20588 12737 7794 4524 2492 1367 789 430 253 135 96
1031 467970.8217 7567872.36 109 44643 -7230 -34234 -47742 60664 43620 32214 21179 12713 7315 3943 2146 1017 547 268 121 59 43 16 27 60410 -1690 -42710 -67737 95424 76864 62457 46492 31645 20514 12706 7766 4504 2479 1360 784 426 252 135 96
1031 467985.8216 7567871.36 109 44378 -7331 -34202 -47608 60430 43345 31970 20968 12556 7195 3901 2106 1023 534 268 121 58 42 16 30 60773 -1700 -42855 -67825 95508 76867 62441 46438 31555 20427 12664 7731 4478 2464 1353 778 421 250 134 95
1031 468000.8215 7567871.36 109 44144 -7445 -34158 -47509 60358 43210 31815 20842 12425 7090 3871 2083 1035 528 268 120 57 42 15 33 61056 -1715 -42980 -67900 95540 76849 62398 46360 31440 20325 12608 7688 4446 2446 1344 770 415 247 132 92
1031 468016.8214 7567870.36 109 44024 -7576 -34109 -47441 60412 43165 31715 20777 12299 6995 3843 2069 1047 527 267 119 57 42 15 36 61255 -1737 -43086 -67958 95530 76808 62320 46245 31293 20203 12536 7637 4408 2425 1334 761 409 244 130 88
1031 468031.8213 7567871.36 108 44054 -7722 -34059 -47394 60530 43146 31616 20724 12160 6899 3809 2057 1052 531 264 119 56 43 15 39 61373 -1769 -43174 -67997 95493 76743 62199 46081 31111 20060 12446 7576 4365 2402 1322 751 403 240 127 83
1031 468046.8212 7567870.36 108 44200 -7870 -34005 -47351 60620 43076 31454 20620 11996 6796 3762 2041 1049 535 262 118 56 43 15 42 61424 -1812 -43251 -68019 95446 76654 62030 45858 30894 19897 12338 7508 4318 2377 1309 740 396 236 123 77
1031 468061.8211 7567870.36 108 44378 -8000 -33938 -47288 60575 42883 31175 20408 11803 6682 3704 2018 1037 537 258 118 56 44 15 45 61425 -1866 -43323 -68027 95404 76540 61811 45572 30642 19716 12216 7433 4269 2351 1296 729 389 231 118 70
1031 468077.821 7567870.36 108 44498 -8091 -33848 -47188 60314 42527 30761 20064 11593 6560 3637 1989 1019 534 255 118 57 45 15 48 61396 -1932 -43396 -68026 95377 76400 61545 45228 30365 19522 12083 7355 4219 2325 1283 718 382 226 112 63
1031 468092.8209 7567870.36 108 44504 -8134 -33732 -47048 59828 42025 30249 19623 11386 6440 3573 1959 998 526 253 118 57 46 15 50 61357 -2007 -43475 -68024 95373 76236 61240 44837 30073 19322 11945 7275 4171 2300 1271 708 376 222 107 56
1031 468107.8208 7567870.36 108 44395 -8136 -33602 -46881 59206 41467 29734 19172 11209 6333 3521 1934 978 514 252 118 58 47 15 52 61324 -2091 -43561 -68024 95392 76053 60910 44420 29779 19126 11809 7198 4127 2277 1260 700 371 218 103 49
1031 468122.8207 7567870.36 108 44213 -8116 -33476 -46713 58595 40982 29332 18820 11085 6251 3489 1919 964 499 252 119 59 48 15 54 61308 -2180 -43650 -68030 95428 75856 60570 44002 29499 18943 11681 7127 4088 2256 1252 693 367 215 99 44
1031 468137.8206 7567869.36 108 44010 -8095 -33375 -46565 58136 40677 29127 18647 11022 6198 3478 1915 957 483 253 119 59 50 15 55 61313 -2272 -43736 -68040 95469 75653 60239 43610 29247 18782 11569 7065 4056 2240 1246 687 364 212 96 40
1031 468152.8205 7567869.36 108 43813 -8087 -33307 -46434 57885 40576 29120 18658 11015 6174 3482 1918 956 468 254 119 60 51 15 56 61336 -2361 -43810 -68049 95499 75453 59937 43271 29038 18652 11478 7016 4032 2229 1244 684 362 211 95 38
1031 468167.8204 7567868.36 108 43612 -8092 -33259 -46297 57788 40600 29222 18781 11041 6170 3490 1921 960 454 255 119 61 52 15 57 61368 -2446 -43860 -68047 95503 75262 59678 43005 28879 18556 11410 6981 4016 2223 1244 682 362 210 95 37
1031 468182.8203 7567868.36 108 43373 -8102 -33201 -46114 57715 40603 29295 18895 11073 6174 3490 1920 965 442 257 119 62 54 16 58 61397 -2523 -43876 -68022 95464 75084 59473 42826 28776 18496 11368 6961 4008 2222 1247 682 363 210 96 39
1031 468197.8202 7567867.36 108 43061 -8105 -33098 -45863 57533 40454 29219 18898 11086 6177 3474 1909 968 432 258 119 62 55 16 59 61408 -2589 -43848 -67961 95369 74919 59325 42733 28725 18470 11350 6954 4008 2225 1252 683 365 211 99 42
1031 468213.8201 7567867.36 108 42675 -8092 -32932 -45551 57187 40105 28957 18756 11067 6177 3440 1890 966 426 259 118 62 56 16 60 61387 -2642 -43770 -67850 95208 74763 59229 42719 28720 18473 11354 6959 4014 2232 1258 685 367 212 103 46
1031 468228.82 7567867.36 108 42247 -8062 -32713 -45222 56723 39623 28575 18514 11018 6176 3394 1867 959 423 261 117 63 57 17 60 61324 -2682 -43641 -67685 94980 74607 59171 42764 28748 18496 11373 6974 4024 2241 1264 688 370 214 107 51
1031 468243.8199 7567867.36 108 41838 -8023 -32478 -44929 56262 39145 28195 18266 10949 6177 3346 1846 950 425 263 115 63 58 18 61 61210 -2708 -43464 -67464 94687 74443 59131 42840 28793 18528 11401 6994 4036 2250 1268 691 373 216 111 57
1031 468259.8198 7567867.36 108 41511 -7989 -32273 -44708 55928 38801 27933 18097 10872 6183 3308 1831 941 430 265 114 63 59 18 62 61045 -2721 -43247 -67194 94338 74259 59086 42918 28837 18559 11430 7016 4047 2259 1271 694 375 218 114 62
1031 468274.8197 7567867.36 108 41302 -7972 -32133 -44556 55781 38637 27825 18034 10796 6188 3287 1821 934 438 266 112 62 60 19 63 60833 -2723 -43000 -66886 93944 74047 59011 42966 28863 18577 11453 7034 4056 2266 1271 696 376 219 116 66
1031 468289.8196 7567867.36 108 41209 -7976 -32064 -44431 55790 38598 27821 18034 10720 6184 3279 1814 929 446 266 110 62 60 20 64 60583 -2717 -42736 -66558 93518 73800 58884 42959 28856 18574 11463 7046 4062 2269 1269 697 376 219 118 70
1031 468304.8195 7567867.36 108 41197 -7995 -32043 -44283 55862 38567 27815 18019 10639 6160 3280 1804 924 452 264 109 62 61 21 66 60307 -2705 -42469 -66229 93076 73518 58689 42876 28807 18544 11457 7048 4062 2268 1263 697 376 219 118 74
1031 468319.8194 7567867.36 108 41216 -8007 -32033 -44083 55901 38446 27717 17928 10552 6110 3280 1788 920 456 260 108 61 61 22 67 60017 -2690 -42209 -65916 92632 73205 58421 42711 28711 18485 11433 7039 4056 2263 1255 697 375 218 118 77
1031 468333.8193 7567867.36 109 41227 -7984 -32004 -43844 55859 38220 27513 17758 10467 6041 3274 1767 915 457 254 108 61 61 23 68 59727 -2674 -41967 -65635 92197 72872 58083 42468 28571 18399 11390 7019 4044 2254 1245 697 373 217 118 80
1031 468348.8192 7567867.36 109 41214 -7904 -31945 -43618 55763 37977 27279 17574 10402 5971 3264 1749 912 458 249 109 61 62 25 70 59445 -2658 -41749 -65394 91782 72533 57695 42163 28396 18292 11331 6988 4028 2243 1234 696 371 216 117 82
1031 468363.8191 7567867.36 109 41188 -7761 -31868 -43477 55687 37861 27147 17480 10382 5924 3259 1742 915 459 244 111 61 62 26 71 59180 -2642 -41556 -65197 91394 72206 57282 41821 28200 18173 11263 6950 4009 2230 1224 695 369 215 117 85
1031 468378.819 7567867.36 110 41169 -7573 -31797 -43481 55709 37998 27231 17562 10434 5926 3269 1758 928 464 243 113 62 62 28 72 58933 -2626 -41389 -65041 91041 71910 56880 41477 28001 18054 11193 6908 3990 2217 1215 694 367 214 117 89
1031 468393.8189 7567867.36 110 41173 -7374 -31754 -43649 55871 38431 27579 17851 10573 5994 3305 1800 952 472 244 117 62 63 29 74 58705 -2607 -41245 -64919 90726 71663 56526 41167 27820 17947 11129 6867 3972 2207 1209 695 366 214 118 94
1031 468408.8188 7567867.36 110 41201 -7204 -31744 -43952 56156 39099 28150 18308 10797 6132 3373 1870 984 483 249 121 63 63 31 75 58493 -2584 -41121 -64822 90454 71477 56254 40924 27675 17863 11078 6832 3959 2201 1206 697 367 215 121 99
1031 468423.8187 7567868.36 110 41241 -7090 -31757 -44319 56505 39865 28837 18845 11091 6327 3470 1959 1022 498 256 126 64 64 32 76 58292 -2555 -41014 -64738 90226 71362 56093 40778 27585 17814 11048 6808 3953 2201 1208 700 368 216 125 104
1031 468438.8186 7567868.36 110 41274 -7040 -31770 -44663 56843 40582 29518 19366 11422 6556 3591 2056 1059 516 265 132 66 65 34 77 58096 -2519 -40921 -64658 90043 71319 56058 40745 27560 17807 11044 6800 3955 2207 1215 705 371 218 129 109
1031 468454.8185 7567869.36 110 41288 -7041 -31761 -44906 57107 41140 30101 19801 11758 6791 3724 2150 1091 535 275 138 67 65 35 78 57900 -2476 -40841 -64574 89903 71344 56152 40834 27609 17847 11070 6809 3967 2221 1226 711 375 220 134 114
1031 468469.8184 7567868.36 110 41281 -7067 -31719 -45008 57267 41499 30544 20121 12067 7006 3859 2229 1115 555 285 144 69 66 37 78 57702 -2427 -40773 -64481 89801 71428 56365 41039 27729 17933 11125 6838 3989 2243 1241 718 380 223 139 117
1031 468484.8183 7567868.36 110 41254 -7097 -31651 -44972 57326 41681 30855 20338 12326 7183 3985 2290 1134 574 295 151 72 67 38 79 57501 -2375 -40715 -64378 89734 71556 56675 41343 27915 18062 11209 6886 4021 2271 1260 726 386 226 144 119
1031 468500.8182 7567868.36 110 41214 -7117 -31579 -44841 57314 41753 31061 20481 12526 7313 4096 2333 1149 591 305 157 74 68 39 79 57299 -2320 -40668 -64269 89694 71714 57050 41718 28155 18226 11316 6950 4061 2305 1281 734 392 229 148 119
1031 468515.8181 7567868.36 110 41167 -7122 -31530 -44682 57269 41783 31193 20583 12667 7400 4187 2364 1163 606 315 163 77 68 40 79 57100 -2265 -40630 -64158 89676 71884 57453 42132 28432 18416 11440 7028 4107 2341 1303 742 399 232 151 117
1031 468531.818 7567868.36 110 41118 -7113 -31524 -44555 57224 41823 31262 20660 12756 7451 4256 2388 1180 618 326 168 79 69 40 79 56910 -2212 -40601 -64053 89672 72052 57849 42549 28728 18620 11574 7116 4158 2379 1325 750 406 234 153 114
1031 468547.8179 7567868.36 110 41069 -7092 -31563 -44498 57201 41888 31270 20718 12803 7479 4302 2410 1200 628 337 173 82 70 40 79 56733 -2163 -40580 -63963 89677 72204 58204 42936 29022 18826 11709 7209 4211 2416 1345 757 412 235 153 108
1031 468562.8178 7567868.36 110 41023 -7062 -31634 -44512 57200 41963 31217 20755 12817 7495 4328 2432 1222 637 346 178 85 70 41 79 56573 -2120 -40565 -63894 89684 72332 58492 43264 29296 19024 11839 7301 4264 2449 1363 763 417 236 152 101
1031 468578.8177 7567868.36 110 40977 -7028 -31711 -44569 57210 42014 31117 20769 12808 7505 4339 2451 1243 646 354 181 88 71 41 79 56432 -2083 -40554 -63853 89689 72428 58696 43512 29536 19204 11957 7388 4314 2477 1377 768 421 236 149 93
1031 468593.8176 7567868.36 110 40927 -6993 -31771 -44626 57210 42008 30994 20761 12784 7515 4342 2465 1262 656 359 185 91 71 41 79 56310 -2053 -40547 -63841 89687 72489 58808 43671 29734 19361 12060 7467 4360 2500 1388 773 425 236 145 84
1031 468608.8175 7567869.36 110 40871 -6964 -31798 -44646 57183 41933 30880 20743 12754 7528 4342 2471 1276 667 363 188 93 71 40 79 56205 -2029 -40542 -63860 89675 72516 58831 43740 29884 19490 12145 7535 4401 2517 1395 777 428 235 141 75
1031 468624.8174 7567870.36 110 40809 -6946 -31786 -44623 57125 41805 30803 20728 12729 7546 4346 2470 1288 679 364 191 96 72 40 79 56113 -2012 -40538 -63905 89650 72511 58778 43730 29988 19592 12214 7592 4436 2529 1398 781 430 234 136 67
1031 468639.8173 7567870.36 110 40746 -6939 -31742 -44583 57055 41671 30789 20739 12721 7572 4359 2465 1300 692 365 193 99 72 40 79 56028 -2002 -40536 -63971 89613 72481 58668 43660 30052 19669 12268 7638 4465 2537 1399 784 432 233 131 60
1031 468654.8172 7567871.36 110 40691 -6943 -31677 -44582 57006 41589 30852 20793 12744 7612 4383 2461 1316 703 366 196 102 72 39 78 55945 -2000 -40535 -64050 89565 72435 58525 43556 30085 19728 12312 7676 4489 2542 1399 787 434 232 127 55
1031 468669.8171 7567871.36 110 40644 -6953 -31604 -44676 57012 41607 30998 20900 12806 7668 4416 2465 1336 715 369 198 104 72 39 78 55859 -2005 -40536 -64135 89510 72382 58377 43447 30101 19776 12351 7709 4510 2546 1399 791 436 232 124 52
1031 468684.817 7567871.36 110 40595 -6965 -31539 -44891 57092 41740 31217 21056 12908 7740 4456 2481 1361 725 375 200 107 72 39 78 55766 -2019 -40540 -64220 89453 72333 58253 43361 30113 19820 12390 7740 4530 2551 1401 796 439 233 122 51
1031 468700.8169 7567872.36 109 40528 -6978 -31494 -45210 57231 41959 31479 21243 13044 7825 4500 2509 1390 736 383 202 109 73 39 78 55664 -2042 -40548 -64302 89401 72298 58178 43325 30135 19869 12436 7775 4550 2559 1405 802 444 235 122 51
1031 468715.8168 7567871.36 109 40423 -6990 -31479 -45566 57386 42207 31740 21431 13198 7915 4544 2549 1419 747 393 204 111 73 39 78 55550 -2074 -40562 -64381 89359 72284 58171 43357 30177 19929 12492 7815 4572 2571 1414 809 450 238 124 53
1031 468730.8167 7567872.36 109 40273 -7005 -31500 -45877 57505 42415 31958 21595 13352 8001 4587 2594 1446 758 404 206 114 73 39 77 55423 -2115 -40583 -64456 89333 72296 58244 43466 30247 20006 12563 7864 4599 2589 1428 818 457 243 127 57
1031 468746.8166 7567872.36 109 40089 -7022 -31556 -46069 57549 42536 32103 21716 13484 8074 4627 2639 1468 770 415 207 116 74 39 77 55285 -2164 -40613 -64529 89325 72335 58397 43651 30348 20102 12650 7923 4631 2612 1447 828 464 249 132 62
1031 468761.8166 7567873.36 109 39897 -7041 -31640 -46107 57512 42558 32166 21789 13579 8126 4663 2681 1485 782 422 209 117 75 39 77 55137 -2219 -40653 -64603 89336 72398 58624 43903 30482 20217 12752 7993 4670 2641 1471 839 473 256 138 68
1031 468776.8165 7567874.36 109 39729 -7058 -31734 -45993 57419 42497 32155 21816 13630 8156 4696 2715 1498 792 427 211 119 76 39 76 54983 -2279 -40703 -64679 89362 72479 58907 44202 30644 20351 12869 8074 4716 2675 1500 851 482 263 144 73
1031 468791.8164 7567875.36 109 39608 -7072 -31819 -45762 57309 42387 32090 21808 13635 8165 4725 2742 1508 799 428 212 121 77 39 76 54824 -2341 -40763 -64759 89398 72568 59221 44524 30829 20500 12997 8163 4769 2713 1532 863 491 271 151 78
1031 468806.8163 7567875.36 109 39543 -7082 -31881 -45470 57216 42264 31993 21779 13605 8159 4748 2762 1518 804 425 214 122 78 40 75 54667 -2403 -40832 -64841 89437 72655 59540 44844 31030 20659 13134 8259 4828 2753 1566 876 500 279 157 81
1031 468821.8162 7567875.36 109 39524 -7086 -31913 -45179 57158 42161 31894 21744 13556 8149 4764 2777 1528 805 420 215 123 80 40 75 54516 -2466 -40907 -64925 89472 72732 59837 45137 31238 20823 13275 8358 4893 2795 1600 889 508 285 162 83
1031 468836.8161 7567875.36 109 39533 -7081 -31920 -44947 57133 42103 31821 21721 13507 8144 4774 2789 1538 803 413 217 124 81 41 74 54374 -2528 -40985 -65007 89497 72792 60090 45386 31445 20986 13416 8459 4961 2838 1632 901 515 291 166 84
1031 468851.816 7567875.36 109 39548 -7063 -31914 -44813 57128 42100 31794 21720 13477 8152 4779 2799 1547 801 408 218 125 83 41 74 54245 -2590 -41062 -65085 89507 72831 60284 45578 31643 21145 13553 8558 5031 2881 1662 913 520 296 169 82
1031 468866.8159 7567875.36 109 39553 -7021 -31908 -44786 57129 42151 31819 21743 13480 8180 4786 2809 1557 798 405 220 126 84 41 73 54130 -2653 -41135 -65155 89500 72850 60413 45713 31827 21295 13684 8654 5102 2922 1688 925 524 300 170 79
1031 468882.8158 7567875.36 109 39536 -6951 -31906 -44849 57131 42243 31887 21783 13523 8227 4798 2818 1565 798 405 221 127 86 42 73 54029 -2719 -41199 -65215 89473 72850 60477 45795 31994 21434 13806 8744 5171 2962 1710 936 527 303 170 74
1031 468897.8157 7567875.36 109 39493 -6853 -31909 -44972 57136 42362 31981 21840 13604 8290 4822 2828 1572 800 410 223 128 87 42 72 53939 -2789 -41250 -65261 89426 72834 60485 45836 32143 21561 13917 8828 5236 2999 1727 946 529 305 169 69
1031 468912.8156 7567876.36 109 39432 -6744 -31912 -45123 57156 42497 32090 21915 13716 8362 4860 2838 1577 807 418 224 129 89 43 72 53854 -2863 -41284 -65291 89358 72806 60450 45849 32272 21675 14018 8906 5297 3034 1740 956 531 307 167 63
1031 468927.8155 7567877.36 109 39366 -6649 -31911 -45275 57202 42640 32206 22019 13847 8437 4912 2848 1579 816 427 226 130 90 43 72 53766 -2940 -41298 -65302 89265 72770 60388 45849 32383 21776 14108 8977 5352 3066 1749 966 533 308 165 58
1031 468943.8154 7567878.36 109 39315 -6593 -31907 -45406 57278 42781 32331 22153 13983 8510 4973 2861 1580 827 437 228 131 91 43 72 53664 -3017 -41289 -65294 89146 72729 60314 45847 32476 21865 14187 9041 5401 3095 1755 976 535 309 163 54
1031 468958.8153 7567878.36 109 39294 -6597 -31904 -45503 57377 42907 32465 22309 14112 8576 5036 2877 1580 837 445 230 132 92 44 72 53535 -3091 -41254 -65265 88996 72683 60239 45852 32554 21943 14257 9099 5444 3122 1760 985 538 311 161 51
1031 468973.8152 7567879.36 109 39305 -6660 -31911 -45561 57481 42998 32602 22466 14225 8636 5095 2897 1581 846 450 233 134 93 44 72 53367 -3159 -41193 -65216 88814 72634 60174 45868 32619 22013 14319 9152 5481 3146 1764 995 542 313 160 50
1031 468989.8151 7567879.36 109 39339 -6762 -31932 -45584 57562 43040 32730 22604 14322 8692 5144 2921 1584 852 453 236 135 93 44 72 53149 -3217 -41109 -65149 88600 72582 60123 45896 32674 22076 14374 9200 5512 3167 1768 1004 547 315 159 52
1031 469004.815 7567879.36 109 39380 -6867 -31963 -45583 57600 43036 32839 22712 14406 8748 5181 2950 1592 854 455 239 137 94 45 72 52875 -3262 -41006 -65067 88356 72529 60089 45934 32723 22136 14424 9244 5540 3186 1773 1012 552 317 159 56
1031 469020.8149 7567879.36 109 39407 -6939 -31993 -45578 57600 43016 32932 22802 14493 8810 5210 2983 1606 855 458 243 139 94 45 72 52545 -3295 -40890 -64976 88089 72477 60073 45979 32769 22196 14473 9287 5565 3202 1780 1020 558 319 160 62
1031 469036.8148 7567879.36 109 39414 -6955 -32015 -45591 57604 43036 33034 22904 14598 8886 5239 3022 1629 857 463 247 142 95 45 71 52162 -3315 -40770 -64881 87811 72430 60074 46030 32817 22259 14523 9330 5589 3217 1789 1027 564 321 162 69
1031 469051.8147 7567879.36 109 39406 -6914 -32034 -45652 57688 43169 33189 23061 14739 8983 5278 3068 1660 863 471 252 144 95 45 71 51741 -3326 -40654 -64789 87535 72392 60091 46088 32871 22329 14577 9374 5613 3232 1800 1033 571 322 164 76
1031 469067.8146 7567879.36 109 39398 -6838 -32075 -45798 57942 43476 33451 23308 14931 9109 5339 3122 1697 876 483 258 147 95 45 70 51299 -3330 -40552 -64704 87277 72368 60123 46155 32937 22410 14638 9422 5640 3248 1814 1039 577 322 167 83
1031 469082.8145 7567879.36 109 39417 -6762 -32180 -46069 58431 43982 33853 23661 15176 9265 5428 3189 1740 896 497 263 149 95 44 69 50859 -3332 -40470 -64630 87048 72359 60169 46236 33019 22504 14708 9475 5671 3266 1830 1045 583 322 169 89
1031 469097.8144 7567879.36 109 39484 -6720 -32388 -46496 59163 44665 34394 24107 15470 9452 5547 3270 1787 924 514 269 152 95 44 68 50445 -3334 -40410 -64568 86858 72365 60228 46334 33120 22614 14789 9535 5708 3287 1848 1051 588 322 171 94
1031 469113.8143 7567879.36 108 39616 -6726 -32720 -47085 60076 45456 35034 24612 15801 9664 5693 3365 1834 958 533 275 154 94 44 67 50078 -3339 -40373 -64517 86710 72383 60298 46450 33243 22741 14882 9604 5751 3313 1869 1057 593 322 173 98
1031 469128.8142 7567879.36 108 39820 -6776 -33159 -47804 61065 46274 35713 25131 16149 9893 5857 3473 1883 995 552 281 157 94 44 65 49775 -3349 -40355 -64474 86605 72409 60376 46586 33387 22884 14988 9681 5802 3344 1891 1065 597 321 174 100
1031 469143.8141 7567879.36 108 40084 -6848 -33657 -48583 62019 47050 36372 25630 16499 10132 6028 3588 1933 1034 572 287 160 94 43 63 49544 -3365 -40351 -64435 86537 72438 60458 46740 33551 23042 15105 9766 5861 3379 1915 1074 602 321 175 100
1031 469158.814 7567879.363 108 40385 -6914 -34147 -49339 62863 47750 36976 26092 16838 10372 6196 3703 1985 1072 591 293 162 94 43 62 49388 -3385 -40354 -64399 86499 72464 60543 46908 33733 23211 15232 9858 5926 3419 1940 1086 607 322 176 98
1031 469174.8139 7567879.363 108 40692 -6957 -34571 -49997 63570 48374 37514 26516 17156 10606 6352 3810 2040 1108 608 299 165 94 43 60 49297 -3409 -40359 -64369 86485 72486 60629 47084 33929 23388 15365 9956 5997 3463 1966 1099 612 323 176 95
1031 469189.8138 7567880.363 108 40970 -6972 -34896 -50518 64152 48943 37995 26909 17452 10830 6492 3905 2097 1142 622 305 167 94 43 58 49258 -3434 -40362 -64347 86489 72506 60717 47262 34134 23568 15502 10056 6072 3510 1992 1114 617 325 176 91
