   1007001  23  3658.4 902467      5001 20200828   46026.4   17226.4  449244.4 -32.6598961  122.6493920    467122.50   6386361.70  387.41  412.83  118.96  120.25  291.06  58131.981  120.61    2.81    2.43   -7.34   89.91 -108.00  -52.00  120.00 -106.94  -51.68 -106.41  -14.64  -51.74    1.65   -4.47   -9.16   81.97    9.940996    8.815070    8.061966    7.264530    6.203820    4.895026    3.404989    2.035000    1.023315    0.427477    0.150293    0.043538    0.011741   -0.002097    0.000055    9.713806    8.591254    7.842159    7.051925    5.999679    4.709464    3.248721    1.919788    0.949347    0.387151    0.131510    0.036180    0.011510   -0.002097    0.000055     0.000     2.692     2.932    31.985     4.018     5.344     3.848     4.083   1.04347   10.154414    9.300937    8.710836    7.961113    6.962090    5.706887    4.235130    2.790941    1.620096    0.833725    0.403271    0.184908    0.076437    0.030008    0.015422   10.829027    9.869467    9.220722    8.397870    7.313366    5.962012    4.398093    2.880153    1.662035    0.850875    0.409880    0.187344    0.077234    0.030257    0.015452     0.000     2.314     2.614    15.281     3.737     4.122     3.598     3.577   0.93603
   1007001  23  3658.6 902467      5001 20200828   46026.6   17226.6  449244.6 -32.6598959  122.6495188    467134.38   6386361.76  387.21  412.63  118.86  120.12  290.97  58132.140  120.51    2.84    2.32   -7.55   89.93 -108.00  -52.00  120.00 -106.98  -51.45 -106.43  -14.44  -51.77    1.82   -3.89   -9.29   82.09    9.897161    8.768418    8.015057    7.218060    6.162710    4.864606    3.390524    2.038892    1.042497    0.448431    0.161659    0.046678    0.011178   -0.001711    0.000044    9.672356    8.546774    7.797211    7.007286    5.959949    4.680027    3.234701    1.923458    0.967476    0.406616    0.141785    0.038901    0.011027   -0.001711    0.000044     0.000     2.336     2.941    31.920     4.006     5.328     3.883     4.017   1.04134   10.224133    9.393534    8.822319    8.088837    7.102036    5.841221    4.338713    2.847929    1.635552    0.825885    0.389133    0.172243    0.067305    0.025116    0.014594   10.909472    9.980422    9.350121    8.542988    7.467082    6.109074    4.509533    2.940749    1.677525    0.842985    0.395500    0.174515    0.067996    0.025269    0.014618     0.000     1.994     2.653    15.434     3.745     3.946     3.630     3.567   0.94537
   1007001  23  3658.8 902467      5001 20200828   46026.8   17226.8  449244.8 -32.6598959  122.6496455    467146.26   6386361.80  387.02  412.44  118.64  120.07  290.99  58132.267  120.29    2.87    2.14   -7.72   89.95 -108.00  -52.00  120.00 -107.06  -51.19 -106.50  -14.21  -51.76    1.95   -3.28   -9.42   82.24    9.853262    8.710259    7.952607    7.148376    6.093216    4.804166    3.350818    2.027177    1.055855    0.469496    0.174924    0.051707    0.011530   -0.000822   -0.000257    9.631301    8.490971    7.736788    6.939506    5.891801    4.620584    3.195508    1.911646    0.979797    0.426066    0.153751    0.043264    0.011329   -0.000822   -0.000257     0.000     2.531     2.926    31.806     3.996     5.338     3.843     3.961   1.03761   10.268294    9.453303    8.896040    8.175370    7.199045    5.936056    4.412727    2.889293    1.647839    0.821137    0.378190    0.161228    0.058547    0.019824    0.011958   10.991428   10.061300    9.443773    8.648096    7.578689    6.213935    4.591312    2.985743    1.690984    0.838347    0.384402    0.163300    0.059126    0.019900    0.011966     0.000     2.291     2.707    15.593     3.760     4.075     3.609     3.597   0.95514
   1007001  23  3659.0 902467      5001 20200828   46027.0   17227.0  449245.0 -32.6598959  122.6497721    467158.14   6386361.84  386.83  412.25  118.32  120.00  291.13  58132.357  119.97    2.90    1.94   -7.85   89.97 -108.00  -52.00  120.00 -107.19  -50.96 -106.61  -13.95  -51.70    2.06   -2.63   -9.55   82.41    9.810991    8.644387    7.878988    7.061363    6.001918    4.719983    3.290318    2.001467    1.062005    0.487648    0.187218    0.057164    0.013219    0.000989   -0.000408    9.587646    8.423633    7.661692    6.851341    5.799240    4.535496    3.134374    1.885341    0.984741    0.442573    0.164767    0.047990    0.012746    0.000989   -0.000408     0.000     2.881     2.963    31.656     3.998     5.360     3.835     4.056   1.03271   10.283317    9.477376    8.928954    8.217501    7.249511    5.987504    4.453776    2.913079    1.656622    0.820274    0.371842    0.153499    0.051936    0.015757    0.009782   11.020142   10.104857    9.487192    8.706298    7.641582    6.277731    4.638351    3.012268    1.700702    0.837632    0.377965    0.155457    0.052437    0.015790    0.009782     0.000     2.370     2.690    15.737     3.762     4.162     3.596     3.588   0.96393
   1007001  23  3659.2 902467      5001 20200828   46027.2   17227.2  449245.2 -32.6598959  122.6498987    467170.01   6386361.88  386.63  412.05  118.18  119.89  291.07  58132.404  119.83    2.93    1.71   -7.94   89.99 -108.00  -52.00  120.00 -107.34  -50.76 -106.76  -13.68  -51.58    2.15   -1.95   -9.66   82.59    9.776813    8.580298    7.803225    6.968310    5.900895    4.624661    3.220658    1.970804    1.066776    0.506544    0.201493    0.065253    0.017441    0.004128    0.000196    9.545541    8.352291    7.579212    6.752568    5.693123    4.436424    3.062251    1.853064    0.987742    0.459489    0.177491    0.055011    0.016072    0.004128    0.000196     0.000     2.753     2.928    31.480     4.003     5.343     3.859     4.042   1.02699   10.270523    9.467838    8.923269    8.217463    7.255620    5.997384    4.463366    2.920925    1.663744    0.825327    0.372308    0.151392    0.049805    0.014637    0.008988   11.026377   10.110723    9.495019    8.717737    7.656164    6.294838    4.651268    3.021526    1.708377    0.842856    0.378430    0.153309    0.050279    0.014661    0.008988     0.000     2.075     2.667    15.852     3.762     4.034     3.568     3.543   0.97097
   1007001  23  3659.4 902467      5001 20200828   46027.4   17227.4  449245.4 -32.6598959  122.6500252    467181.87   6386361.91  386.43  411.85  118.05  119.80  291.00  58132.400  119.70    2.95    1.49   -7.97   90.00 -108.00  -52.00  120.00 -107.52  -50.59 -106.93  -13.39  -51.43    2.22   -1.24   -9.77   82.78    9.743403    8.512424    7.720419    6.866199    5.788714    4.518106    3.141765    1.933411    1.065868    0.520395    0.212041    0.070785    0.019968    0.006200    0.000606    9.498690    8.272438    7.485494    6.641194    5.572937    4.324042    2.979626    1.811559    0.984838    0.471437    0.186722    0.059763    0.017912    0.006200    0.000606     0.000     2.113     2.892    31.288     3.991     5.330     3.850     4.070   1.02071   10.235720    9.430211    8.885337    8.181666    7.224006    5.971863    4.446714    2.916902    1.672191    0.838571    0.381794    0.157133    0.054074    0.017656    0.010099   11.007274   10.084303    9.465910    8.688859    7.629132    6.272034    4.635502    3.017792    1.717141    0.856374    0.388061    0.159119    0.054592    0.017705    0.010099     0.000     2.508     2.604    15.942     3.755     3.881     3.559     3.541   0.97652
   1007001  23  3659.6 902467      5001 20200828   46027.6   17227.6  449245.6 -32.6598959  122.6501517    467193.73   6386361.95  386.24  411.66  117.73  119.77  291.13  58132.354  119.38    2.97    1.32   -7.96   90.02 -108.00  -52.00  120.00 -107.72  -50.43 -107.12  -13.10  -51.24    2.27   -0.51   -9.86   82.98    9.708135    8.439777    7.630582    6.756934    5.669139    4.405951    3.059979    1.894526    1.062706    0.531567    0.221033    0.075521    0.021988    0.007256    0.000270    9.448344    8.186447    7.383574    6.521781    5.444622    4.205563    2.893773    1.770341    0.979542    0.480714    0.194457    0.063820    0.019297    0.007256    0.000270     0.000     2.769     2.879    31.074     3.989     5.329     3.823     4.094   1.01373   10.184051    9.369652    8.820886    8.116229    7.161085    5.916980    4.408386    2.903086    1.681338    0.857285    0.396448    0.165997    0.059970    0.022035    0.011486   10.971272   10.033701    9.416585    8.628326    7.569071    6.217349    4.596874    3.003833    1.726634    0.875505    0.402961    0.168145    0.060551    0.022136    0.011492     0.000     1.911     2.607    16.024     3.736     3.871     3.589     3.536   0.98151
   1007001  23  3659.8 902467      5001 20200828   46027.8   17227.8  449245.8 -32.6598958  122.6502781    467205.59   6386362.00  386.04  411.46  117.54  119.75  291.12  58132.276  119.19    2.99    1.20   -7.92   90.04 -108.00  -52.00  120.00 -107.94  -50.25 -107.33  -12.80  -51.03    2.30    0.22   -9.94   83.18    9.662155    8.355988    7.528090    6.636598    5.540101    4.287644    2.975537    1.853750    1.055848    0.538351    0.227212    0.078827    0.023667    0.007807    0.000077    9.389595    8.091392    7.270937    6.393146    5.308328    4.082082    2.805992    1.727618    0.970791    0.485862    0.199595    0.066570    0.020386    0.007807    0.000077     0.000     2.646     2.791    30.838     4.001     5.360     3.852     4.016   1.00602   10.119092    9.289702    8.734012    8.025997    7.072216    5.837980    4.352255    2.880491    1.689147    0.877609    0.412399    0.175096    0.065545    0.024922    0.011139   10.924326    9.964616    9.337646    8.542997    7.483150    6.137564    4.540358    2.981255    1.735024    0.896403    0.419220    0.177360    0.066197    0.025067    0.011144     0.000     2.611     2.604    16.114     3.730     3.954     3.608     3.516   0.98701
   1007001  23  3660.0 902467      5001 20200828   46028.0   17228.0  449246.0 -32.6598957  122.6504045    467217.44   6386362.05  385.84  411.26  117.34  119.67  291.12  58132.163  118.99    3.00    1.17   -7.85   90.06 -108.00  -52.00  120.00 -108.17  -50.04 -107.54  -12.50  -50.80    2.33    0.93  -10.00   83.39    9.602959    8.260022    7.412622    6.505772    5.403443    4.165586    2.890952    1.812788    1.046215    0.541285    0.230893    0.080561    0.024294    0.007735   -0.000273    9.322342    7.988301    7.149105    6.257461    5.167157    3.956909    2.719362    1.685395    0.959686    0.487502    0.202470    0.067935    0.020758    0.007735   -0.000273     0.000     1.820     2.838    30.585     4.087     5.356     3.902     4.027   0.99777   10.048835    9.198967    8.634269    7.921214    6.968360    5.746016    4.288071    2.855726    1.698633    0.900204    0.429466    0.183799    0.069916    0.027174    0.009973   10.875838    9.887028    9.247675    8.444502    7.383561    6.045165    4.476648    2.957245    1.745602    0.919832    0.436689    0.186189    0.070617    0.027359    0.009973     0.000     2.457     2.575    16.222     3.742     4.011     3.625     3.599   0.99366
   1007001  23  3660.2 902467      5001 20200828   46028.2   17228.2  449246.2 -32.6598956  122.6505308    467229.28   6386362.10  385.66  411.08  117.19  119.53  291.09  58132.004  118.84    3.01    1.25   -7.75   90.09 -108.00  -52.00  120.00 -108.40  -49.80 -107.75  -12.20  -50.57    2.34    1.60  -10.04   83.59    9.532185    8.154029    7.286590    6.367013    5.261841    4.042266    2.807858    1.772178    1.033864    0.540210    0.231752    0.080024    0.022905    0.006642   -0.001187    9.248003    7.879182    7.020378    6.117195    5.023706    3.832485    2.635519    1.644271    0.946376    0.485561    0.202825    0.067315    0.019831    0.006642   -0.001187     0.000     1.864     2.898    30.330     3.970     5.353     3.842     4.067   0.98945    9.977220    9.103024    8.527680    7.808968    6.857499    5.649422    4.222997    2.833045    1.710834    0.924339    0.446580    0.191160    0.072049    0.028221    0.008238   10.834974    9.805114    9.151510    8.339085    7.277699    5.948331    4.412869    2.936052    1.759385    0.945035    0.454279    0.193672    0.072778    0.028427    0.008238     0.000     2.215     2.564    16.349     3.767     4.025     3.629     3.626   1.00144
   1007001  23  3660.4 902467      5001 20200828   46028.4   17228.4  449246.4 -32.6598955  122.6506571    467241.12   6386362.15  385.48  410.89  116.93  119.33  291.16  58131.784  118.58    3.01    1.37   -7.65   90.11 -108.00  -52.00  120.00 -108.61  -49.55 -107.94  -11.91  -50.35    2.35    2.23  -10.06   83.78    9.452612    8.040729    7.152547    6.222731    5.116959    3.918382    2.725368    1.729946    1.016770    0.533653    0.229141    0.077988    0.021533    0.005894   -0.001482    9.166293    7.764331    6.885245    5.964530    4.878306    3.708596    2.553098    1.602159    0.928894    0.478684    0.200092    0.065403    0.018897    0.005894   -0.001482     0.000     1.649     2.870    30.095     3.983     5.342     3.806     4.026   0.98179    9.904540    9.004423    8.417147    7.693170    6.744236    5.553032    4.160868    2.813837    1.724585    0.947828    0.462296    0.197469    0.073784    0.028403    0.006535   10.775510    9.717418    9.048531    8.227749    7.167886    5.857082    4.351850    2.918450    1.774843    0.969637    0.470469    0.200096    0.074539    0.028613    0.006535     0.000     2.644     2.668    16.482     3.770     4.167     3.616     3.590   1.00957
   1007001  23  3660.6 902467      5001 20200828   46028.6   17228.6  449246.6 -32.6598954  122.6507833    467252.96   6386362.20  385.31  410.72  116.63  119.04  291.29  58131.490  118.28    3.00    1.57   -7.55   90.14 -108.00  -52.00  120.00 -108.78  -49.33 -108.12  -11.63  -50.14    2.35    2.81  -10.06   83.97    9.375817    7.930567    7.021132    6.082731    4.977823    3.801329    2.648638    1.690075    0.998634    0.525237    0.226094    0.076703    0.021306    0.005688   -0.001249    9.084944    7.650997    6.751556    5.822457    4.738087    3.591227    2.476316    1.562432    0.910540    0.470162    0.197003    0.064164    0.018725    0.005688   -0.001249     0.000     2.311     2.870    29.896     3.949     5.346     3.820     4.015   0.97530    9.833221    8.907961    8.308252    7.579844    6.634934    5.463064    4.106833    2.801061    1.740726    0.970498    0.476440    0.202603    0.074766    0.027817    0.004868   10.717403    9.625796    8.941792    8.114394    7.058709    5.765933    4.297907    2.906857    1.792480    0.993294    0.485019    0.205315    0.075535    0.028016    0.004868     0.000     2.334     2.737    16.603     3.783     4.338     3.607     3.573   1.01696
   1007001  23  3660.8 902467      5001 20200828   46028.8   17228.8  449246.8 -32.6598953  122.6509095    467264.79   6386362.25  385.15  410.56  116.48  118.71  291.28  58131.120  118.13    2.97    1.80   -7.46   90.16 -108.00  -52.00  120.00 -108.91  -49.17 -108.28  -11.37  -49.95    2.33    3.31  -10.04   84.15    9.305443    7.825370    6.895086    5.948733    4.845304    3.690505    2.575168    1.649300    0.976595    0.512729    0.220607    0.074592    0.021004    0.005307   -0.001139    9.004033    7.538233    6.619729    5.683568    4.602472    3.478781    2.402132    1.521678    0.888469    0.457877    0.191734    0.062187    0.018504    0.005307   -0.001139     0.000     2.713     2.901    29.746     3.980     5.342     3.865     4.040   0.97042    9.766939    8.818959    8.207293    7.475236    6.535622    5.384791    4.064613    2.796480    1.759394    0.991836    0.488355    0.205827    0.074245    0.026301    0.003011   10.654284    9.533419    8.835817    8.003757    6.954864    5.683404    4.254036    2.902510    1.812083    1.015299    0.497184    0.208565    0.075001    0.026469    0.003011     0.000     2.535     2.681    16.695     3.790     4.416     3.605     3.567   1.02260
   1007001  23  3661.0 902467      5001 20200828   46029.0   17229.0  449247.0 -32.6598952  122.6510357    467276.63   6386362.30  385.00  410.42  116.27  118.41  291.34  58130.685  117.92    2.93    2.04   -7.39   90.19 -108.00  -52.00  120.00 -108.98  -49.08 -108.41  -11.11  -49.79    2.29    3.72  -10.00   84.32    9.244777    7.726817    6.776833    5.822502    4.720406    3.585655    2.503500    1.605919    0.949776    0.496127    0.212936    0.072213    0.021183    0.004916   -0.001150    8.924436    7.425929    6.490726    5.548459    4.471604    3.370430    2.331443    1.477460    0.861773    0.441803    0.184515    0.060017    0.018609    0.004916   -0.001150     0.000     2.593     2.907    29.655     4.019     5.342     3.885     4.052   0.96744    9.708991    8.743153    8.120218    7.385064    6.451230    5.321757    4.035899    2.800256    1.779879    1.011224    0.498079    0.207935    0.073476    0.024610    0.001480   10.587770    9.453439    8.735909    7.901004    6.860685    5.612544    4.221429    2.905144    1.832634    1.034870    0.506950    0.210636    0.074205    0.024748    0.001480     0.000     2.667     2.664    16.747     3.783     4.387     3.577     3.577   1.02581
   1007001  23  3661.2 902467      5001 20200828   46029.2   17229.2  449247.2 -32.6598952  122.6511618    467288.45   6386362.34  384.88  410.29  116.24  118.18  291.26  58130.189  117.89    2.89    2.22   -7.34   90.22 -108.00  -52.00  120.00 -109.00  -49.09 -108.52  -10.86  -49.66    2.24    4.05   -9.95   84.49    9.198883    7.639252    6.670536    5.708011    4.606675    3.489312    2.435205    1.561569    0.920340    0.477669    0.204448    0.069740    0.021667    0.005423   -0.000399    8.849822    7.317396    6.367885    5.420452    4.348528    3.268333    2.260284    1.433771    0.832433    0.423988    0.176570    0.057771    0.018916    0.005423   -0.000399     0.000     2.312     2.881    29.624     3.966     5.341     3.827     4.084   0.96644    9.662965    8.685970    8.052660    7.314614    6.386011    5.276556    4.021398    2.811769    1.801324    1.028121    0.505373    0.208705    0.072088    0.022737    0.000163   10.521419    9.376063    8.648054    7.811711    6.780496    5.555871    4.200534    2.913840    1.853051    1.051352    0.514034    0.211297    0.072771    0.022840    0.000163     0.000     1.767     2.721    16.752     3.757     4.201     3.594     3.584   1.02613
